date,region,metric,value,unit
2006-09-30,australia,credit_housing_mom,1.0,percent
2006-10-31,australia,credit_housing_mom,0.9,percent
2006-11-30,australia,credit_housing_mom,0.8,percent
2006-12-31,australia,credit_housing_mom,0.9,percent
2007-01-31,australia,credit_housing_mom,0.9,percent
2007-02-28,australia,credit_housing_mom,1.0,percent
2007-03-31,australia,credit_housing_mom,1.0,percent
2007-04-30,australia,credit_housing_mom,0.9,percent
2007-05-31,australia,credit_housing_mom,1.1,percent
2007-06-30,australia,credit_housing_mom,1.3,percent
2007-07-31,australia,credit_housing_mom,0.8,percent
2007-08-31,australia,credit_housing_mom,0.8,percent
2007-09-30,australia,credit_housing_mom,0.8,percent
2007-10-31,australia,credit_housing_mom,0.9,percent
2007-11-30,australia,credit_housing_mom,0.9,percent
2007-12-31,australia,credit_housing_mom,0.8,percent
2008-01-31,australia,credit_housing_mom,0.8,percent
2008-02-29,australia,credit_housing_mom,0.8,percent
2008-03-31,australia,credit_housing_mom,0.7,percent
2008-04-30,australia,credit_housing_mom,0.7,percent
2008-05-31,australia,credit_housing_mom,0.6,percent
2008-06-30,australia,credit_housing_mom,0.6,percent
2008-07-31,australia,credit_housing_mom,0.5,percent
2008-08-31,australia,credit_housing_mom,0.4,percent
2008-09-30,australia,credit_housing_mom,0.5,percent
2008-10-31,australia,credit_housing_mom,0.4,percent
2008-11-30,australia,credit_housing_mom,0.5,percent
2008-12-31,australia,credit_housing_mom,0.6,percent
2009-01-31,australia,credit_housing_mom,0.5,percent
2009-02-28,australia,credit_housing_mom,0.4,percent
2009-03-31,australia,credit_housing_mom,0.7,percent
2009-04-30,australia,credit_housing_mom,0.6,percent
2009-05-31,australia,credit_housing_mom,0.6,percent
2009-06-30,australia,credit_housing_mom,0.7,percent
2009-07-31,australia,credit_housing_mom,0.6,percent
2009-08-31,australia,credit_housing_mom,0.7,percent
2009-09-30,australia,credit_housing_mom,0.7,percent
2009-10-31,australia,credit_housing_mom,0.7,percent
2009-11-30,australia,credit_housing_mom,0.7,percent
2009-12-31,australia,credit_housing_mom,0.6,percent
2010-01-31,australia,credit_housing_mom,0.6,percent
2010-02-28,australia,credit_housing_mom,0.7,percent
2010-03-31,australia,credit_housing_mom,0.8,percent
2010-04-30,australia,credit_housing_mom,0.5,percent
2010-05-31,australia,credit_housing_mom,0.6,percent
2010-06-30,australia,credit_housing_mom,0.5,percent
2010-07-31,australia,credit_housing_mom,0.5,percent
2010-08-31,australia,credit_housing_mom,0.6,percent
2010-09-30,australia,credit_housing_mom,0.5,percent
2010-10-31,australia,credit_housing_mom,0.5,percent
2010-11-30,australia,credit_housing_mom,0.5,percent
2010-12-31,australia,credit_housing_mom,0.6,percent
