date,region,metric,value,unit
2013-01-31,melbourne,approvals_dwellings_total,2269,dwellings
2013-02-28,melbourne,approvals_dwellings_total,2633,dwellings
2013-03-31,melbourne,approvals_dwellings_total,2859,dwellings
2013-04-30,melbourne,approvals_dwellings_total,3448,dwellings
2013-05-31,melbourne,approvals_dwellings_total,3465,dwellings
2013-06-30,melbourne,approvals_dwellings_total,2438,dwellings
2013-07-31,melbourne,approvals_dwellings_total,3851,dwellings
2013-08-31,melbourne,approvals_dwellings_total,3155,dwellings
2013-09-30,melbourne,approvals_dwellings_total,4097,dwellings
2013-10-31,melbourne,approvals_dwellings_total,4621,dwellings
2013-11-30,melbourne,approvals_dwellings_total,3770,dwellings
2013-12-31,melbourne,approvals_dwellings_total,3150,dwellings
2014-01-31,melbourne,approvals_dwellings_total,2891,dwellings
2014-02-28,melbourne,approvals_dwellings_total,3899,dwellings
2014-03-31,melbourne,approvals_dwellings_total,3256,dwellings
2014-04-30,melbourne,approvals_dwellings_total,4608,dwellings
2014-05-31,melbourne,approvals_dwellings_total,3412,dwellings
2014-06-30,melbourne,approvals_dwellings_total,3590,dwellings
2014-07-31,melbourne,approvals_dwellings_total,4139,dwellings
2014-08-31,melbourne,approvals_dwellings_total,4461,dwellings
2014-09-30,melbourne,approvals_dwellings_total,3888,dwellings
2014-10-31,melbourne,approvals_dwellings_total,4912,dwellings
2014-11-30,melbourne,approvals_dwellings_total,6005,dwellings
2014-12-31,melbourne,approvals_dwellings_total,4543,dwellings
2015-01-31,melbourne,approvals_dwellings_total,3153,dwellings
2015-02-28,melbourne,approvals_dwellings_total,5609,dwellings
2015-03-31,melbourne,approvals_dwellings_total,5084,dwellings
2015-04-30,melbourne,approvals_dwellings_total,4879,dwellings
2015-05-31,melbourne,approvals_dwellings_total,5663,dwellings
2015-06-30,melbourne,approvals_dwellings_total,3819,dwellings
2015-07-31,melbourne,approvals_dwellings_total,5017,dwellings
2015-08-31,melbourne,approvals_dwellings_total,4557,dwellings
2015-09-30,melbourne,approvals_dwellings_total,5253,dwellings
2015-10-31,melbourne,approvals_dwellings_total,6260,dwellings
2015-11-30,melbourne,approvals_dwellings_total,3552,dwellings
2015-12-31,melbourne,approvals_dwellings_total,4601,dwellings
2016-01-31,melbourne,approvals_dwellings_total,3486,dwellings
2016-02-29,melbourne,approvals_dwellings_total,4701,dwellings
2016-03-31,melbourne,approvals_dwellings_total,4589,dwellings
2016-04-30,melbourne,approvals_dwellings_total,4550,dwellings
2016-05-31,melbourne,approvals_dwellings_total,5024,dwellings
2016-06-30,melbourne,approvals_dwellings_total,4882,dwellings
2016-07-31,melbourne,approvals_dwellings_total,6099,dwellings
2016-08-31,melbourne,approvals_dwellings_total,5544,dwellings
2016-09-30,melbourne,approvals_dwellings_total,4461,dwellings
2016-10-31,melbourne,approvals_dwellings_total,3760,dwellings
2016-11-30,melbourne,approvals_dwellings_total,4886,dwellings
2016-12-31,melbourne,approvals_dwellings_total,5486,dwellings
2017-01-31,melbourne,approvals_dwellings_total,3776,dwellings
2017-02-28,melbourne,approvals_dwellings_total,4849,dwellings
2017-03-31,melbourne,approvals_dwellings_total,4532,dwellings
2017-04-30,melbourne,approvals_dwellings_total,3592,dwellings
2017-05-31,melbourne,approvals_dwellings_total,4389,dwellings
2017-06-30,melbourne,approvals_dwellings_total,4347,dwellings
2017-07-31,melbourne,approvals_dwellings_total,4581,dwellings
2017-08-31,melbourne,approvals_dwellings_total,4867,dwellings
2017-09-30,melbourne,approvals_dwellings_total,4493,dwellings
2017-10-31,melbourne,approvals_dwellings_total,6052,dwellings
2017-11-30,melbourne,approvals_dwellings_total,9064,dwellings
2017-12-31,melbourne,approvals_dwellings_total,4698,dwellings
2018-01-31,melbourne,approvals_dwellings_total,4924,dwellings
2018-02-28,melbourne,approvals_dwellings_total,4826,dwellings
2018-03-31,melbourne,approvals_dwellings_total,5606,dwellings
2018-04-30,melbourne,approvals_dwellings_total,4628,dwellings
2018-05-31,melbourne,approvals_dwellings_total,5119,dwellings
2018-06-30,melbourne,approvals_dwellings_total,4188,dwellings
2018-07-31,melbourne,approvals_dwellings_total,4245,dwellings
2018-08-31,melbourne,approvals_dwellings_total,3990,dwellings
2018-09-30,melbourne,approvals_dwellings_total,4775,dwellings
2018-10-31,melbourne,approvals_dwellings_total,5166,dwellings
2018-11-30,melbourne,approvals_dwellings_total,4111,dwellings
2018-12-31,melbourne,approvals_dwellings_total,3075,dwellings
2019-01-31,melbourne,approvals_dwellings_total,2699,dwellings
2019-02-28,melbourne,approvals_dwellings_total,4736,dwellings
2019-03-31,melbourne,approvals_dwellings_total,4034,dwellings
2019-04-30,melbourne,approvals_dwellings_total,2844,dwellings
2019-05-31,melbourne,approvals_dwellings_total,3838,dwellings
2019-06-30,melbourne,approvals_dwellings_total,3778,dwellings
2019-07-31,melbourne,approvals_dwellings_total,3242,dwellings
2019-08-31,melbourne,approvals_dwellings_total,3521,dwellings
2019-09-30,melbourne,approvals_dwellings_total,3533,dwellings
2019-10-31,melbourne,approvals_dwellings_total,4277,dwellings
2019-11-30,melbourne,approvals_dwellings_total,4010,dwellings
2019-12-31,melbourne,approvals_dwellings_total,5281,dwellings
2020-01-31,melbourne,approvals_dwellings_total,2739,dwellings
2020-02-29,melbourne,approvals_dwellings_total,5925,dwellings
2020-03-31,melbourne,approvals_dwellings_total,4119,dwellings
2020-04-30,melbourne,approvals_dwellings_total,4422,dwellings
2020-05-31,melbourne,approvals_dwellings_total,3708,dwellings
2020-06-30,melbourne,approvals_dwellings_total,3544,dwellings
2020-07-31,melbourne,approvals_dwellings_total,4926,dwellings
2020-08-31,melbourne,approvals_dwellings_total,4250,dwellings
2020-09-30,melbourne,approvals_dwellings_total,4652,dwellings
2020-10-31,melbourne,approvals_dwellings_total,3985,dwellings
2020-11-30,melbourne,approvals_dwellings_total,3477,dwellings
2020-12-31,melbourne,approvals_dwellings_total,3202,dwellings
2021-01-31,melbourne,approvals_dwellings_total,2453,dwellings
2021-02-28,melbourne,approvals_dwellings_total,4070,dwellings
2021-03-31,melbourne,approvals_dwellings_total,5653,dwellings
2021-04-30,melbourne,approvals_dwellings_total,4028,dwellings
2021-05-31,melbourne,approvals_dwellings_total,4347,dwellings
2021-06-30,melbourne,approvals_dwellings_total,5270,dwellings
2021-07-31,melbourne,approvals_dwellings_total,4475,dwellings
